ID,pct_spent_wine,pct_spent_fruit,pct_spent_meat,pct_spent_fish,pct_spent_sweet,cluster
11100,"0,8360655737704918","0,03278688524590164","0,11475409836065575","0,0","0,016393442622950824",0
4646,"0,27417218543046357","0,03443708609271523","0,5920529801324503","0,09933774834437085","0,0",1
3037,"0,3383458646616541","0,11528822055137844","0,23057644110275688","0,16290726817042606","0,15288220551378445",3
1473,"0,8548387096774194","0,016129032258064516","0,08064516129032256","0,03225806451612903","0,016129032258064516",0
1016,"0,82","0,020000000000000004","0,12","0,04","0,0",0
4518,"0,3648393194706994","0,16257088846880907","0,17296786389413987","0,17485822306238186","0,12476370510396975",3
9370,"0,5409047160731473","0,07795957651588066","0,26564003849855633","0,07699711260827719","0,03849855630413859",1
8908,"0,20491029272898964","0,07176581680830972","0,6515580736543909","0,047214353163361665","0,024551463644948063",1
8373,"0,04999999999999999","0,15","0,3","0,5","0,0",3
7533,"0,8","0,005555555555555557","0,17777777777777778","0,011111111111111113","0,005555555555555557",0
2683,"0,34911242603550297","0,12544378698224853","0,3207100591715976","0,08875739644970414","0,11597633136094675",1
3629,"0,6440677966101694","0,025423728813559324","0,2627118644067797","0,03389830508474576","0,03389830508474576",0
10991,"0,5625774473358116","0,2403965303593556","0,13135068153655513","0,03841387856257745","0,027261462205700124",0
5077,"0,47752808988764045","0,12921348314606743","0,32808988764044944","0,025842696629213485","0,03932584269662921",1
7431,"0,7681660899653979","0,00980392156862745","0,17935409457900808","0,013264129181084203","0,029411764705882353",0
3267,"0,9616788321167883","-6,938893903907228e-18","0,03832116788321166","0,0","0,0",0
999,"0,692090395480226","0,062146892655367235","0,1765536723163842","0,04096045197740113","0,028248587570621472",0
9215,"0,7891440501043842","-6,938893903907228e-18","0,21085594989561587","0,0","0,0",0
2286,"0,735632183908046","0,011494252873563218","0,2413793103448276","0,0","0,011494252873563218",0
1592,"0,3234772324068598","0,058545239503252515","0,48018923713778827","0,0892962743938498","0,04849201655824956",1
367,"0,10284463894967177","0,19693654266958427","0,20568927789934355","0,26914660831509846","0,225382932166302",2
5234,"0,23529411764705882","0,09803921568627452","0,49019607843137253","0,0","0,17647058823529416",1
9862,"0,03333333333333327","0,2","0,23333333333333334","0,36666666666666664","0,16666666666666669",3
9805,"0,5228758169934641","0,0784313725490196","0,2173202614379085","0,06372549019607843","0,11764705882352941",1
6205,"0,4857142857142857","0,04285714285714286","0,4142857142857143","0,0","0,05714285714285714",1
8442,"0,391304347826087","-6,938893903907228e-18","0,30434782608695654","0,13043478260869565","0,17391304347826086",1
7386,"0,4146341463414634","-6,938893903907228e-18","0,34146341463414637","0,17073170731707318","0,07317073170731707",1
7215,"0,7466390899689762","0,02792140641158221","0,10548086866597728","0,045501551189245086","0,07445708376421924",0
1491,"0,4186046511627907","0,08527131782945736","0,32041343669250644","0,10335917312661498","0,07235142118863049",1
11071,"0,26362038664323373","0,07791446983011131","0,5571177504393673","0,10134739308728764","0,0",1
3381,"0,813953488372093","-6,938893903907228e-18","0,18604651162790697","0,0","0,0",0
8268,"0,9048843187660668","-6,938893903907228e-18","0,06940874035989719","0,025706940874036","0,0",0
11051,"0,7580893682588598","0,029275808936825885","0,1694915254237288","0,024653312788906014","0,018489984591679512",0
8026,"0,2962962962962963","0,14320987654320988","0,18024691358024691","0,16049382716049382","0,2197530864197531",2
433,"0,9035532994923858","0,008460236886632826","0,07952622673434856","0,0","0,008460236886632826",0
9597,"0,39663865546218485","0,1781512605042017","0,3176470588235294","0,03865546218487395","0,06890756302521009",1
1295,"0,3843594009983361","0,10815307820299501","0,3261231281198003","0,0632279534109817","0,11813643926788686",1
5290,"0,859375","-6,938893903907228e-18","0,12890625","0,01171875","0,0",0
1685,"0,5371120107962213","0,009446693657219965","0,398110661268556","0,02564102564102564","0,02968960863697706",1
5342,"0,0","0,05","0,15","0,5","0,3",3
9579,"0,5888888888888889","0,01111111111111112","0,37777777777777777","0,022222222222222227","0,0",1
7660,"0,5172413793103449","-6,938893903907228e-18","0,27586206896551724","0,13793103448275862","0,06896551724137931",1
1461,"0,5","0,029411764705882353","0,35294117647058826","0,08823529411764706","0,029411764705882353",1
821,"0,467671366067088","0,02965483714146816","0,447739426349052","0,025279533300923675","0,02965483714146816",1
11084,"0,7357926221335992","-6,938893903907228e-18","0,2313060817547358","0,012961116650049856","0,01994017946161515",0
8690,"0,3169181890389198","0,02223987291501192","0,6004765687053217","0,028594122319301023","0,03177124702144559",1
2937,"0,7326968973747017","0,01909307875894988","0,1575178997613365","0,0513126491646778","0,03937947494033413",0
9701,"0,16326530612244894","0,17346938775510204","0,20918367346938777","0,37244897959183676","0,08163265306122448",3
9949,"0,7222222222222222","0,019323671497584544","0,17028985507246377","0,03864734299516908","0,049516908212560384",0
10837,"0,038461538461538436","0,019230769230769232","0,34615384615384615","0,38461538461538464","0,21153846153846156",3
3120,"0,3333333333333333","0,05555555555555555","0,5555555555555556","0,0","0,05555555555555555",1
5885,"0,40782122905027934","0,016759776536312845","0,5027932960893855","0,0670391061452514","0,005586592178770951",1
4050,"0,35294117647058826","0,13445378151260504","0,24369747899159663","0,10084033613445378","0,16806722689075632",2
3830,"0,6614349775784754","0,04708520179372197","0,17488789237668162","0,08744394618834081","0,02914798206278027",0
7987,"0,7740492170022372","0,03803131991051455","0,10738255033557048","0,05145413870246085","0,029082774049216997",0
7798,"0,6893491124260355","0,05917159763313609","0,16863905325443787","0,02366863905325444","0,05917159763313609",0
92,"0,07246376811594202","0,10144927536231885","0,34782608695652173","0,2753623188405797","0,2028985507246377",3
7055,"0,9396825396825397","-6,938893903907228e-18","0,060317460317460325","0,0","0,0",0
10240,"0,7445855115758029","0,019417475728155338","0,20089619118745333","0,02539208364451083","0,009708737864077666",0
3025,"0,6996699669966997","0,019801980198019806","0,22772277227722773","0,013201320132013195","0,039603960396039604",0
9283,"0,4444444444444444","0,05555555555555555","0,3888888888888889","0,1111111111111111","0,0",1
9970,"0,28378378378378377","0,07432432432432433","0,38513513513513514","0,06756756756756757","0,1891891891891892",1
2730,"0,4565587734241908","0,009369676320272573","0,32964224872231684","0,12691652470187392","0,07751277683134583",1
2795,"0,625","-6,938893903907228e-18","0,375","0,0","0,0",1
9260,"0,8063359234907352","0,009563658099222952","0,1488344291691572","0,02570233114166169","0,009563658099222945",0
8182,"0,45689655172413796","0,025862068965517238","0,4224137931034483","0,06034482758620689","0,034482758620689655",1
10095,"0,7814207650273224","0,009367681498829036","0,18735362997658078","0,01249024199843872","0,009367681498829036",0
8475,"0,012445550715619147","0,0012445550715619175","0,984443061605476","0,0006222775357809518","0,0012445550715619175",1
4370,"0,3","0,016666666666666663","0,5333333333333333","0,1","0,05",1
10573,"0,31725888324873097","0,04060913705583756","0,24873096446700507","0,3401015228426396","0,0532994923857868",3
3712,"0,8249027237354085","0,019455252918287945","0,12840466926070038","0,027237354085603113","0,0",0
6637,"0,27895266868076535","0,16314199395770393","0,3071500503524673","0,17421953675730112","0,07653575025176233",3
3152,"0,21739130434782605","0,14492753623188406","0,2753623188405797","0,11594202898550725","0,24637681159420288",2
5610,"0,24137931034482762","0,10344827586206896","0,3448275862068966","0,27586206896551724","0,034482758620689655",3
6460,"0,2926829268292683","0,0975609756097561","0,14634146341463414","0,2682926829268293","0,1951219512195122",3
1349,"0,7024793388429752","0,05785123966942149","0,19834710743801653","0,01652892561983471","0,024793388429752067",0
1880,"0,9310344827586207","-6,938893903907228e-18","0,06896551724137934","0,0","0,0",0
641,"0,8309859154929577","-6,938893903907228e-18","0,16901408450704225","0,0","0,0",0
8717,"0,6351575456053068","0,03924820342730791","0,24820342730790493","0,03814262023217247","0,03924820342730791",0
10314,"0,7017398508699254","0,05468102734051367","0,09859154929577463","0,07125103562551781","0,07373653686826843",0
10854,"0,6744186046511628","-6,938893903907228e-18","0,32558139534883723","0,0","0,0",0
10492,"0,2222222222222222","-6,938893903907228e-18","0,5555555555555556","0,2222222222222222","0,0",1
6935,"0,27417218543046357","0,03443708609271523","0,5920529801324503","0,09933774834437085","0,0",1
7698,"0,8260869565217391","0,016304347826086966","0,11956521739130435","0,010869565217391297","0,027173913043478257",0
3559,"0,25","0,22916666666666669","0,20833333333333334","0,0625","0,25",2
10562,"0,695067264573991","0,02914798206278027","0,218609865470852","0,03811659192825112","0,019058295964125553",0
10796,"0,8703703703703703","0,018518518518518517","0,1111111111111111","0,0","0,0",0
2563,"0,030303030303030276","0,2727272727272727","0,21212121212121213","0,06060606060606061","0,4242424242424242",2
3518,"0,2325581395348837","0,023255813953488372","0,4186046511627907","0,23255813953488372","0,09302325581395349",1
5823,"0,9459459459459459","-6,938893903907228e-18","0,05405405405405406","0,0","0,0",0
3934,"0,725050916496945","-6,938893903907228e-18","0,21792260692464357","0,038696537678207736","0,018329938900203673",0
6982,"0,5","0,01915708812260536","0,342911877394636","0,08939974457215837","0,04853128991060025",1
6431,"0,65625","0,015625000000000007","0,28125","0,046875","0,0",0
9733,"0,022727272727272707","0,09090909090909091","0,22727272727272727","0,6590909090909091","0,0",3
5602,"0,3949152542372881","0,018644067796610174","0,36610169491525424","0,12457627118644068","0,09576271186440678",1
7829,"0,375","0,15","0,2","0,175","0,1",3
1324,"0,3333333333333333","0,043478260869565216","0,30434782608695654","0,043478260869565216","0,2753623188405797",2
326,"0,7755775577557755","0,019801980198019806","0,1485148514851485","0,026402640264026403","0,0297029702970297",0
7224,"0,4166666666666667","-6,938893903907228e-18","0,4166666666666667","0,125","0,041666666666666664",1
6999,"0,7941888619854721","0,01937046004842615","0,12832929782082322","0,0387409200968523","0,019370460048426158",0
9938,"0,33505487411233054","0,010974822466107162","0,5248547449967721","0,017430600387346673","0,11168495803744351",1
6422,"0,3132969034608379","0,1721311475409836","0,43897996357012753","0,04553734061930783","0,03005464480874317",1
3182,"0,5217391304347826","0,0054347826086956486","0,42934782608695654","0,03804347826086957","0,0054347826086956555",1
7300,"0,9032258064516129","0,008064516129032258","0,06854838709677419","0,01209677419354839","0,008064516129032258",0
10424,"0,2202826267664173","0,11471321695760599","0,4596841230257689","0,18620116375727347","0,01911886949293433",1
8727,"0,5355839416058394","0,03923357664233577","0,3074817518248175","0,03832116788321168","0,07937956204379562",1
2798,"0,6455160744500846","0,02453468697123519","0,11675126903553301","0,06429780033840947","0,1489001692047377",0
1030,"0,6285714285714286","-6,938893903907228e-18","0,37142857142857144","0,0","0,0",0
624,"0,3","0,2","0,04999999999999999","0,35","0,1",3
5176,"0,17948717948717952","0,15384615384615385","0,3333333333333333","0,1794871794871795","0,15384615384615385",3
5552,"0,2977941176470588","0,0661764705882353","0,41544117647058826","0,17279411764705882","0,04779411764705882",1
868,"0,8852459016393442","-6,938893903907228e-18","0,11475409836065575","0,0","0,0",0
380,"0,7258064516129032","0,02977667493796526","0,19851116625310175","0,026054590570719606","0,019851116625310174",0
2677,"0,3090128755364807","0,10300429184549356","0,2918454935622318","0,27896995708154504","0,017167381974248927",3
6521,"0,5629017447199265","0,020202020202020207","0,29292929292929293","0,030303030303030304","0,09366391184573003",1
6927,"0,8818897637795275","-6,938893903907228e-18","0,11811023622047245","0,0","0,0",0
2877,"0,8249496981891348","-6,938893903907228e-18","0,11871227364185111","0,03822937625754527","0,018108651911468814",0
0,"0,2089160839160839","0,008741258741258744","0,48426573426573427","0,22202797202797203","0,07604895104895106",1
1584,"0,4351145038167939","0,017811704834605598","0,4351145038167939","0,06361323155216285","0,04834605597964377",1
7264,"0,75","-6,938893903907228e-18","0,25","0,0","0,0",0
6274,"0,6729205753595997","0,010006253908692926","0,2607879924953096","0,026266416510318955","0,0300187617260788",0
1377,"0,8310502283105022","0,0182648401826484","0,1506849315068493","0,0","0,0",0
454,"0,7545787545787546","0,029304029304029307","0,14835164835164835","0,038461538461538464","0,029304029304029304",0
1755,"0,3125","0,11458333333333333","0,2604166666666667","0,30208333333333337","0,010416666666666664",3
2075,"0,36354869816779173","0,009643201542912247","0,5207328833172613","0,07714561234329798","0,02892960462873674",1
4785,"0,7428571428571429","0,010000000000000002","0,22","0,027142857142857142","0,0",0
9076,"0,8516483516483516","0,005494505494505496","0,13736263736263737","0,0","0,005494505494505496",0
7079,"0,7779705117085863","0,019947961838681694","0,1795316565481353","0,01300954032957502","0,009540329575021683",0
4653,"0,8733333333333333","-6,938893903907228e-18","0,10666666666666669","0,013333333333333336","0,006666666666666668",0
7375,"0,7538071065989848","0,017766497461928925","0,20050761421319796","0,0","0,027918781725888325",0
709,"0,7784371909000989","0,019782393669634024","0,20178041543026706","0,0","0,0",0
460,"0,45622119815668205","0,04953917050691244","0,42626728110599077","0,03859447004608295","0,029377880184331795",1
3726,"0,23529411764705882","0,058823529411764705","0,5294117647058824","0,17647058823529413","0,0",1
6798,"0,5862944162436549","0,017766497461928925","0,3477157360406091","0,010152284263959394","0,03807106598984772",1
5341,"0,629724535554132","0,04868673926969891","0,11787315823190264","0,11531069827033953","0,08840486867392697",0
1606,"0,15789473684210525","0,05263157894736842","0,42105263157894735","0,21052631578947367","0,15789473684210525",3
9617,"0,0","0,26666666666666666","0,3333333333333333","0,4","0,0",3
3233,"0,5179723502304148","0,01935483870967742","0,42764976958525347","0,025806451612903222","0,009216589861751154",1
89,"0,10416666666666669","0,1875","0,4166666666666667","0,125","0,16666666666666669",2
2936,"0,8181818181818182","-6,938893903907228e-18","0,18181818181818182","0,0","0,0",0
9449,"0,6986531986531986","0,00841750841750842","0,20875420875420875","0,02525252525252525","0,058922558922558925",0
7297,"0,13513513513513514","0,08108108108108109","0,2702702702702703","0,32432432432432434","0,1891891891891892",3
11004,"0,4","-6,938893903907228e-18","0,25","0,35","0,0",3
313,"0,43568665377176014","0,029497098646034815","0,3660541586073501","0,08994197292069632","0,0788201160541586",1
9940,"0,39340885684860966","0,11740473738414006","0,2842430484037075","0,07723995880535531","0,12770339855818744",1
10735,"0,56","0,04","0,28","0,08","0,04",1
9529,"0,38658367911479946","0,10580912863070539","0,3478561549100968","0,1507607192254495","0,00899031811894882",1
6439,"0,8305263157894737","-6,938893903907228e-18","0,14","0,0","0,02947368421052632",0
7411,"0,6875","-6,938893903907228e-18","0,3125","0,0","0,0",0
2176,"0,7565217391304347","0,009937888198757766","0,168944099378882","0,06459627329192547","0,0",0
9265,"0,7044935262757045","0,048743335872048744","0,1363290175171363","0,1012947448591013","0,009139375476009133",0
8867,"0,4421699078812692","0,06857727737973388","0,3930399181166837","0,0767656090071648","0,019447287615148412",1
8932,"0,6570841889117043","0,01916495550992471","0,12525667351129363","0,15058179329226556","0,04791238877481177",0
10236,"0,3137254901960784","0,058823529411764705","0,49019607843137253","0,11764705882352941","0,0196078431372549",1
6340,"0,2","0,2","0,4666666666666667","0,0","0,13333333333333333",2
10089,"0,17427385892116182","0,15352697095435686","0,4605809128630705","0,03319502074688797","0,17842323651452283",2
2227,"0,24324324324324326","0,25405405405405407","0,2810810810810811","0,11351351351351352","0,10810810810810811",2
10992,"0,5813953488372093","0,02504472271914132","0,315742397137746","0,04025044722719141","0,03756708407871199",1
5304,"0,75","-6,938893903907228e-18","0,25","0,0","0,0",0
309,"0,85","0,019444444444444438","0,10925925925925928","0,01203703703703704","0,009259259259259259",0
3406,"0,44516129032258067","0,1064516129032258","0,2806451612903226","0,09032258064516129","0,07741935483870968",1
2661,"0,35294117647058826","0,11764705882352941","0,05882352941176472","0,29411764705882354","0,17647058823529416",3
3153,"0,7333333333333333","-6,938893903907228e-18","0,26666666666666666","0,0","0,0",0
10264,"0,05555555555555558","0,1111111111111111","0,4444444444444444","0,2222222222222222","0,16666666666666669",3
1184,"0,6747868453105969","0,049939098660170524","0,2618757612667479","0,013398294762484775","0,0",0
4200,"0,6231343283582089","0,00746268656716418","0,23134328358208955","0,08955223880597014","0,048507462686567165",0
9396,"0,45","-6,938893903907228e-18","0,3","0,2","0,05",1
2387,"0,6941176470588235","0,00784313725490196","0,2784313725490196","0,011764705882352941","0,00784313725490196",0
6690,"0,5428571428571428","0,05714285714285714","0,3142857142857143","0,057142857142857134","0,028571428571428567",1
1225,"0,38516746411483255","0,06698564593301436","0,31738437001594894","0,1634768740031898","0,06698564593301436",1
9703,"0,6695652173913044","0,017391304347826084","0,30434782608695654","0,0","0,008695652173913042",0
291,"0,21040462427745665","0,08554913294797688","0,3445086705202312","0,18728323699421967","0,1722543352601156",3
4557,"0,21739130434782605","0,15217391304347827","0,41304347826086957","0,17391304347826086","0,043478260869565216",3
2379,"0,5224983210208194","0,029550033579583614","0,3351242444593687","0,06380120886501008","0,049026192075218265",1
5726,"0,2962962962962963","0,12962962962962962","0,42592592592592593","0,0","0,14814814814814814",1
3066,"0,7660550458715596","-6,938893903907228e-18","0,19724770642201836","0,027522935779816515","0,009174311926605498",0
6336,"0,29545454545454547","0,045454545454545456","0,3181818181818182","0,18181818181818182","0,1590909090909091",3
10967,"0,3707865168539326","0,06741573033707865","0,449438202247191","0,03370786516853933","0,07865168539325842",1
2304,"0,8191349934469201","0,009174311926605505","0,12975098296199214","0,013106159895150724","0,028833551769331583",0
3445,"0,27169811320754716","0,2037735849056604","0,28176100628930817","0,1270440251572327","0,11572327044025157",2
7828,"0,08468244084682441","0,16064757160647572","0,4931506849315068","0,23412204234122042","0,0273972602739726",3
3762,"0,22502870264064295","-6,938893903907228e-18","0,5878300803673938","0,03788748564867968","0,14925373134328357",1
4391,"0,8172458172458172","0,019305019305019308","0,1287001287001287","0,025740025740025735","0,009009009009009007",0
4669,"0,047058823529411764","0,22352941176470592","0,10588235294117648","0,3294117647058824","0,29411764705882354",2
10144,"0,7538071065989848","0,017766497461928925","0,20050761421319796","0,0","0,027918781725888325",0
8652,"0,2906574394463668","0,01730103806228374","0,1314878892733564","0,5190311418685121","0,04152249134948097",3
1672,"0,5164556962025316","0,01772151898734177","0,37721518987341773","0,05063291139240506","0,0379746835443038",1
8962,"0,7647058823529411","-6,938893903907228e-18","0,23529411764705882","0,0","0,0",0
9974,"0,3","0,12","0,4","0,08","0,1",1
10983,"0,35514018691588783","0,1144859813084112","0,26869158878504673","0,17523364485981308","0,08644859813084112",3
8148,"0,393646408839779","0,03867403314917127","0,3342541436464088","0,07596685082872928","0,1574585635359116",1
